date,open,high,low,close,adjClose,volume
2022-10-20,69.004692,69.070419,67.192490,67.380280,64.868935,2021690
2022-10-21,67.417839,68.413147,67.098595,67.830986,65.302849,1393659
2022-10-24,68.309860,69.248825,68.150238,68.694839,66.134506,1443927
2022-10-25,68.516434,69.774651,68.262909,69.568077,66.975204,2108807
2022-10-26,70.093895,70.497650,68.779343,69.342720,66.758247,2270793
2022-10-27,69.680748,71.286385,69.568077,70.676056,68.041885,2859419
2022-10-28,70.882629,72.291077,70.591553,72.103287,69.415916,2610635
2022-10-31,72.075119,72.460091,71.661972,72.131454,69.443039,2858354
2022-11-01,71.746475,72.112679,71.286385,71.352112,68.692741,2748552
2022-11-02,71.267609,72.150238,70.798119,71.192490,68.539063,3314600
2022-11-03,70.309860,70.779343,64.619720,65.267609,62.835014,8718197
2022-11-04,65.737091,66.450706,64.760567,65.596245,63.151402,3675741
2022-11-07,65.727699,66.957748,65.586853,66.938965,64.444077,2065248
2022-11-08,67.023476,67.812210,66.610329,67.061035,64.561592,1672583
2022-11-09,67.089203,68.234741,66.591553,66.666664,64.181923,2111895
2022-11-10,67.417839,67.793427,64.694839,66.685448,64.200005,4177250
2022-11-11,66.319252,66.338028,63.859154,64.769951,62.355904,4535729
2022-11-14,65.380280,66.422539,65.098595,65.126762,62.699417,2867513
2022-11-15,65.248825,65.248825,64.215965,65.117371,62.690369,1905392
2022-11-16,65.370895,66.507042,65.333336,66.084511,63.621471,1838936
2022-11-17,65.793427,66.309860,65.446007,65.755867,63.305077,1862792
2022-11-18,66.103287,66.619720,65.784035,66.300468,63.829380,2134154
2022-11-21,66.413147,67.511734,66.084511,67.427231,64.914139,2343533
2022-11-22,67.605637,67.924881,67.192490,67.633804,65.113022,2120415
2022-11-23,67.793427,68.131454,67.342720,68.084511,65.546928,1625403
2022-11-25,68.394363,68.450706,68.037560,68.356812,65.809082,1112925
2022-11-28,68.272301,68.938965,68.169014,68.281693,65.736763,1727111
2022-11-29,68.009392,68.338028,67.549294,67.981224,65.447487,1765557
2022-11-30,67.417839,68.901405,66.995308,68.497650,66.522003,7349885
2022-12-01,68.657280,69.295776,68.178406,68.732391,66.749969,2418402
2022-12-02,68.572769,69.361504,68.460091,69.323944,67.324463,1509105
2022-12-05,68.657280,68.995308,68.244133,68.873238,66.886757,1481628
2022-12-06,68.873238,69.502350,68.093895,68.610329,66.631432,1504419
2022-12-07,68.967133,69.558685,68.741783,69.380280,67.379173,2112641
2022-12-08,69.248825,69.446007,68.431923,68.976524,66.987068,1794738
2022-12-09,68.967133,69.117371,67.774651,67.924881,65.965752,2699243
2022-12-12,68.600937,69.549294,68.169014,69.521126,67.515961,1999538
2022-12-13,69.633804,70.159622,68.384979,69.164322,67.169449,2202527
2022-12-14,69.098595,69.737091,68.751175,69.220657,67.224152,1735205
2022-12-15,68.929581,69.023476,67.661972,68.084511,66.120773,2329688
2022-12-16,67.558685,67.680748,66.394363,66.938965,65.008270,4890374
2022-12-19,66.967133,67.924881,66.788734,67.145538,65.208893,2351840
2022-12-20,66.845070,67.276993,65.821594,66.647888,64.725594,2085483
2022-12-21,66.863853,67.793427,66.619720,67.427231,65.482452,1249884
2022-12-22,67.352112,67.502350,66.807510,67.295776,65.354790,1322411
2022-12-23,67.314552,67.784035,67.220657,67.774651,65.819855,979800
2022-12-27,67.915489,68.309860,67.765259,68.234741,66.266670,1184280
2022-12-28,68.403755,68.600937,67.295776,67.342720,65.400383,1125812
2022-12-29,67.436623,67.464790,66.882629,67.107979,65.172417,1287692
2022-12-30,67.154930,67.286385,66.319252,66.892021,64.962685,1325073
2023-01-03,66.741783,66.957748,66.215965,66.920189,64.990036,1977279
2023-01-04,66.920189,67.342720,66.225349,66.413147,64.497627,2165145
2023-01-05,66.535210,66.779343,65.633804,66.347420,64.433784,3457523
2023-01-06,66.938965,68.131454,66.938965,68.028168,66.066063,2504667
2023-01-09,67.934273,68.234741,66.910797,67.023476,65.090347,2638644
2023-01-10,67.314552,67.446007,66.169014,66.431923,64.515854,1866732
2023-01-11,66.619720,67.004692,65.906105,66.497650,64.579689,1857573
2023-01-12,66.638496,66.751175,65.840378,65.953049,64.050789,1748304
2023-01-13,65.727699,66.140846,65.671364,65.727699,63.831944,1552770
2023-01-17,65.774651,65.962440,65.211266,65.464790,63.576622,2072490
2023-01-18,65.276993,65.370895,63.089203,63.220657,61.397213,3445701
2023-01-19,63.389671,63.737087,63.154930,63.201878,61.378971,1994532
2023-01-20,63.323944,63.521126,62.610329,63.380283,61.552231,2428839
2023-01-23,63.446011,64.037560,63.051643,63.183098,61.360733,2384216
2023-01-24,63.624413,63.755871,62.704224,63.539906,61.707253,1705704
2023-01-25,63.539906,64.253525,63.230045,63.868546,62.026413,1880684
2023-01-26,63.699532,63.699532,63.145538,63.399059,61.570465,1544676
2023-01-27,63.305164,63.596245,62.892017,63.474178,61.643417,1756292
2023-01-30,63.680752,64.413147,63.633804,63.934273,62.090240,1661826
2023-01-31,64.122063,64.403755,63.370892,64.394363,62.537067,2525754
2023-02-01,64.215965,64.478874,63.812206,64.093895,62.245262,2215094
2023-02-02,63.399059,63.718311,62.985916,63.502346,61.670773,2702331
2023-02-03,63.690140,63.830986,62.394367,63.483566,61.652534,2655152
2023-02-06,63.586853,64.835678,63.136150,64.798119,62.929176,3024281
2023-02-07,64.234741,64.413147,63.333332,63.849766,62.008175,2215307
2023-02-08,63.558685,63.652580,62.901409,63.098591,61.278664,3169653
2023-02-09,63.830986,64.957748,62.619717,63.032864,61.214832,3351875
2023-02-10,63.352112,63.877934,63.079811,63.558685,61.725491,2590506
2023-02-13,63.577465,64.244133,63.032864,64.206573,62.354691,2225531
2023-02-14,64.244133,64.253525,63.061031,63.098591,61.278664,2151407
2023-02-15,63.126762,63.286385,62.582161,63.079811,61.260426,2987858
2023-02-16,62.882629,63.042255,62.460094,62.760563,60.950386,2422130
