date,open,high,low,close,adjClose,volume
2022-11-30,60.000000,60.000000,60.000000,60.000000,58.415840,0
2022-12-01,59.200001,59.200001,59.200001,59.200001,57.636963,0
2022-12-02,59.200001,60.000000,59.200001,59.400002,57.831684,87
2022-12-05,59.000000,59.200001,59.000000,59.000000,57.442242,176
2022-12-06,57.799999,58.400002,57.799999,58.400002,56.858086,10
2022-12-07,57.400002,57.400002,57.400002,57.400002,55.884491,45
2022-12-08,57.200001,60.000000,57.200001,60.000000,58.415840,900
2022-12-09,59.599998,60.200001,59.599998,60.200001,58.610561,17
2022-12-12,59.000000,60.599998,59.000000,59.400002,57.831684,125
2022-12-13,59.000000,59.000000,58.599998,58.599998,57.052803,49
2022-12-14,57.799999,58.000000,55.000000,58.000000,56.468647,1067
2022-12-15,56.200001,56.200001,54.599998,54.599998,53.158413,115
2022-12-16,54.599998,55.000000,54.000000,54.799999,53.353134,80
2022-12-19,53.799999,53.799999,53.799999,53.799999,52.379536,0
2022-12-20,53.400002,54.200001,53.400002,54.200001,52.768978,5
2022-12-21,54.200001,55.799999,54.200001,55.799999,54.326733,500
2022-12-22,55.000000,55.200001,55.000000,55.200001,53.742573,585
2022-12-23,55.000000,55.400002,55.000000,55.400002,53.937294,30
2022-12-27,55.599998,57.200001,55.599998,56.200001,54.716171,420
2022-12-28,55.400002,55.400002,55.000000,55.000000,53.547855,300
2022-12-29,54.200001,56.000000,54.200001,56.000000,54.521450,115
2022-12-30,54.000000,54.000000,54.000000,54.000000,52.574257,0
2023-01-02,53.799999,54.400002,53.799999,54.400002,52.963696,104
2023-01-03,54.200001,55.000000,54.200001,54.799999,53.353134,335
2023-01-04,54.200001,55.400002,54.200001,55.400002,53.937294,184
2023-01-05,55.799999,61.200001,55.799999,61.200001,59.584160,115
2023-01-06,58.799999,60.000000,58.799999,59.200001,57.636963,65
2023-01-09,59.000000,59.599998,59.000000,59.599998,58.026402,138
2023-01-10,59.200001,61.000000,59.200001,61.000000,59.389439,100
2023-01-11,59.599998,60.400002,59.599998,60.000000,58.415840,10
2023-01-12,59.599998,60.599998,59.599998,60.599998,58.999996,488
2023-01-13,59.599998,62.400002,59.599998,61.799999,60.168316,472
2023-01-16,61.200001,62.799999,61.200001,62.799999,61.141914,382
2023-01-17,62.000000,63.799999,62.000000,62.400002,60.752476,60
2023-01-18,61.599998,61.599998,61.599998,61.599998,59.973595,0
2023-01-19,61.000000,62.000000,61.000000,62.000000,60.363037,50
2023-01-20,60.000000,60.000000,60.000000,60.000000,58.415840,0
2023-01-23,60.599998,62.200001,60.599998,61.000000,59.389439,225
2023-01-24,60.000000,62.799999,60.000000,61.000000,59.389439,100
2023-01-25,60.000000,60.400002,60.000000,60.000000,58.415840,190
2023-01-26,59.200001,59.799999,59.000000,59.599998,58.026402,372
2023-01-27,59.000000,59.799999,57.599998,59.000000,57.442242,250
2023-01-30,56.000000,59.200001,56.000000,58.000000,56.468647,335
2023-01-31,58.000000,59.200001,58.000000,59.200001,57.636963,60
2023-02-01,57.400002,58.799999,57.400002,58.799999,57.247524,447
2023-02-02,58.400002,58.400002,58.400002,58.400002,56.858086,4
2023-02-03,58.200001,61.799999,58.200001,61.799999,60.168316,210
2023-02-06,62.200001,62.200001,62.000000,62.000000,60.363037,33
2023-02-07,60.799999,60.799999,60.799999,60.799999,59.194717,0
2023-02-08,61.200001,61.200001,61.200001,61.200001,59.584160,50
2023-02-09,60.400002,62.599998,60.400002,62.599998,60.947193,35
2023-02-10,62.000000,62.599998,62.000000,62.000000,60.363037,130
2023-02-13,61.400002,61.599998,61.400002,61.599998,59.973595,51
2023-02-14,60.000000,60.000000,59.599998,59.599998,58.026402,10
2023-02-15,59.200001,59.200001,59.200001,59.200001,57.636963,0
2023-02-16,58.200001,62.000000,58.200001,62.000000,60.363037,545
2023-02-17,58.400002,63.000000,58.400002,63.000000,61.336632,110
2023-02-20,62.200001,63.400002,62.000000,62.000000,60.363037,310
2023-02-21,63.000000,63.000000,63.000000,63.000000,61.336632,2
2023-02-22,61.200001,61.200001,60.799999,60.799999,59.194717,200
2023-02-23,60.400002,62.599998,60.400002,62.599998,60.947193,16
2023-02-24,60.599998,60.599998,60.599998,60.599998,58.999996,0
2023-02-27,60.200001,61.000000,60.200001,61.000000,59.389439,122
2023-02-28,60.000000,62.400002,59.799999,62.400002,60.752476,79
2023-03-01,60.200001,60.200001,60.200001,60.200001,58.610561,0
2023-03-02,59.599998,60.400002,59.599998,60.000000,58.415840,320
2023-03-03,60.000000,60.000000,60.000000,60.000000,58.415840,100
2023-03-06,60.799999,60.799999,59.599998,59.599998,58.026402,42
2023-03-07,59.200001,59.599998,59.200001,59.599998,58.026402,9
2023-03-08,58.799999,60.400002,58.799999,60.400002,58.805283,335
2023-03-09,59.200001,60.599998,59.200001,60.000000,58.415840,710
2023-03-10,59.400002,59.599998,59.400002,59.599998,58.026402,50
2023-03-13,59.599998,59.599998,59.599998,59.599998,58.026402,0
2023-03-14,59.400002,61.000000,59.400002,61.000000,59.389439,150
2023-03-15,61.000000,61.200001,61.000000,61.000000,59.389439,666
2023-03-16,60.599998,61.000000,60.599998,61.000000,59.389439,500
2023-03-17,60.400002,60.400002,60.400002,60.400002,58.805283,0
2023-03-20,59.000000,61.799999,59.000000,61.799999,60.168316,930
2023-03-21,61.200001,63.799999,61.200001,63.799999,62.115509,298
2023-03-22,61.200001,63.799999,61.200001,63.599998,61.920792,178
2023-03-23,61.000000,61.000000,61.000000,61.000000,59.389439,100
2023-03-24,61.000000,61.000000,61.000000,61.000000,59.389439,0
2023-03-27,61.200001,61.400002,61.200001,61.200001,59.584160,125
2023-03-28,61.200001,61.200001,61.200001,61.200001,59.584160,10
2023-03-29,61.000000,63.200001,61.000000,63.200001,61.531353,360
2023-03-30,61.000000,63.799999,61.000000,63.799999,62.115509,100
2023-03-31,61.000000,63.599998,61.000000,63.599998,61.920792,9
2023-04-03,61.000000,63.599998,61.000000,63.000000,61.336632,165
2023-04-04,62.000000,62.000000,62.000000,62.000000,60.363037,120
2023-04-05,62.000000,62.000000,62.000000,62.000000,60.363037,110
2023-04-06,62.000000,63.200001,61.599998,63.200001,61.531353,189
2023-04-11,null,null,null,null,null,null
2023-04-12,62.799999,63.799999,62.000000,62.000000,60.363037,215
2023-04-13,61.200001,62.400002,61.200001,62.400002,60.752476,101
2023-04-14,61.200001,62.799999,61.200001,62.799999,61.141914,50
2023-04-17,62.400002,62.400002,62.400002,62.400002,60.752476,50
2023-04-18,62.400002,63.799999,62.200001,63.400002,61.726074,245
2023-04-19,61.400002,62.400002,61.400002,62.400002,60.752476,14
2023-04-20,61.799999,61.799999,61.400002,61.400002,59.778877,47
2023-04-21,61.200001,62.799999,61.200001,62.799999,61.141914,30
2023-04-24,61.200001,61.599998,61.200001,61.599998,59.973595,185
2023-04-25,60.200001,61.000000,60.200001,61.000000,59.389439,111
2023-04-26,60.400002,62.200001,60.400002,62.200001,60.557755,5
2023-04-27,60.599998,60.599998,60.599998,60.599998,58.999996,0
2023-04-28,60.400002,60.400002,60.000000,60.000000,60.000000,171
2023-05-02,61.599998,61.599998,59.799999,60.400002,60.400002,165
2023-05-03,59.599998,61.799999,59.599998,61.799999,61.799999,4
2023-05-04,59.200001,59.200001,58.000000,58.000000,58.000000,38
2023-05-05,55.799999,59.799999,55.799999,59.799999,59.799999,500
2023-05-08,59.200001,60.200001,59.200001,60.200001,60.200001,140
2023-05-09,60.000000,60.599998,60.000000,60.000000,60.000000,138
2023-05-10,59.599998,61.599998,59.599998,61.599998,61.599998,150
2023-05-11,60.599998,61.000000,60.400002,60.400002,60.400002,250
2023-05-12,60.200001,62.000000,60.200001,61.799999,61.799999,357
2023-05-15,61.200001,62.000000,60.400002,62.000000,62.000000,1000
2023-05-16,61.000000,61.599998,61.000000,61.599998,61.599998,555
2023-05-17,61.400002,62.000000,61.400002,62.000000,62.000000,1259
2023-05-18,61.400002,61.400002,61.400002,61.400002,61.400002,0
2023-05-19,61.400002,61.400002,61.400002,61.400002,61.400002,0
2023-05-22,62.799999,62.799999,62.000000,62.599998,62.599998,424
2023-05-23,null,null,null,null,null,null
2023-05-24,62.000000,62.000000,62.000000,62.000000,62.000000,111
2023-05-25,62.000000,62.000000,61.599998,61.599998,61.599998,440
2023-05-26,61.599998,61.599998,61.599998,61.599998,61.599998,458
2023-05-29,61.400002,61.599998,61.400002,61.599998,61.599998,30
2023-05-30,61.400002,61.799999,61.400002,61.799999,61.799999,20
2023-05-31,61.599998,61.599998,61.599998,61.599998,61.599998,50
2023-06-01,null,null,null,null,null,null
2023-06-02,61.599998,61.599998,61.599998,61.599998,61.599998,0
2023-06-05,61.599998,61.799999,61.599998,61.799999,61.799999,70
2023-06-06,61.599998,61.599998,61.599998,61.599998,61.599998,0
2023-06-07,61.599998,62.599998,61.599998,61.799999,61.799999,25
2023-06-08,61.599998,63.400002,61.599998,63.400002,63.400002,721
2023-06-09,61.799999,62.200001,61.799999,62.200001,62.200001,0
2023-06-12,null,null,null,null,null,null
2023-06-13,62.000000,62.000000,62.000000,62.000000,62.000000,0
2023-06-14,61.799999,61.799999,61.799999,61.799999,61.799999,0
2023-06-15,61.799999,61.799999,61.799999,61.799999,61.799999,0
2023-06-16,61.799999,62.000000,61.799999,62.000000,62.000000,50
2023-06-19,62.000000,62.000000,62.000000,62.000000,62.000000,21
2023-06-20,61.799999,62.000000,61.799999,62.000000,62.000000,139
2023-06-21,61.799999,62.000000,61.799999,62.000000,62.000000,200
2023-06-22,61.799999,61.799999,61.799999,61.799999,61.799999,196
2023-06-23,61.599998,62.000000,61.599998,62.000000,62.000000,50
2023-06-26,61.200001,61.200001,61.200001,61.200001,61.200001,0
2023-06-27,61.000000,61.000000,61.000000,61.000000,61.000000,0
2023-06-28,60.799999,60.799999,60.799999,60.799999,60.799999,0
2023-06-29,60.599998,62.000000,60.599998,62.000000,62.000000,219
2023-06-30,60.000000,60.000000,59.000000,60.000000,60.000000,205
2023-07-03,59.400002,59.400002,59.000000,59.000000,59.000000,30
2023-07-04,58.200001,59.799999,58.000000,59.799999,59.799999,33
2023-07-05,57.000000,60.000000,57.000000,57.599998,57.599998,203
2023-07-06,58.000000,58.000000,57.799999,57.799999,57.799999,115
2023-07-07,58.000000,58.000000,58.000000,58.000000,58.000000,0
2023-07-10,58.000000,58.000000,58.000000,58.000000,58.000000,0
2023-07-11,58.000000,58.000000,58.000000,58.000000,58.000000,110
2023-07-12,58.000000,60.400002,58.000000,58.000000,58.000000,346
2023-07-13,58.000000,58.000000,58.000000,58.000000,58.000000,0
2023-07-14,58.000000,58.000000,58.000000,58.000000,58.000000,50
2023-07-17,58.000000,58.200001,58.000000,58.000000,58.000000,223
2023-07-18,58.000000,58.000000,58.000000,58.000000,58.000000,80
2023-07-19,57.000000,57.000000,57.000000,57.000000,57.000000,130
2023-07-20,58.000000,58.000000,58.000000,58.000000,58.000000,170
2023-07-21,58.000000,58.000000,58.000000,58.000000,58.000000,0
2023-07-24,58.000000,58.200001,58.000000,58.200001,58.200001,2
2023-07-25,59.000000,60.000000,58.799999,60.000000,60.000000,570
2023-07-26,59.000000,60.599998,59.000000,60.599998,60.599998,571
2023-07-27,59.000000,59.000000,59.000000,59.000000,59.000000,0
2023-07-28,59.000000,59.200001,59.000000,59.200001,59.200001,75
2023-07-31,59.000000,59.000000,59.000000,59.000000,59.000000,0
2023-08-01,60.000000,60.000000,60.000000,60.000000,60.000000,100
2023-08-02,58.599998,60.000000,58.599998,60.000000,60.000000,10
2023-08-03,57.799999,59.799999,57.799999,59.799999,59.799999,13
2023-08-04,58.400002,58.400002,58.400002,58.400002,58.400002,0
2023-08-07,null,null,null,null,null,null
2023-08-08,58.400002,58.599998,58.400002,58.599998,58.599998,200
2023-08-09,58.400002,60.799999,58.400002,60.799999,60.799999,50
2023-08-10,60.000000,60.000000,60.000000,60.000000,60.000000,0
2023-08-11,59.200001,59.200001,59.200001,59.200001,59.200001,0
2023-08-14,58.400002,58.400002,58.400002,58.400002,58.400002,0
2023-08-15,58.599998,60.599998,58.599998,60.599998,60.599998,5
2023-08-16,59.400002,62.200001,59.400002,62.200001,62.200001,5
2023-08-17,59.000000,62.599998,59.000000,62.599998,62.599998,25
2023-08-18,61.799999,63.000000,61.799999,63.000000,63.000000,85
2023-08-21,61.599998,63.000000,61.599998,63.000000,63.000000,300
2023-08-22,61.599998,61.599998,61.599998,61.599998,61.599998,0
2023-08-23,62.000000,63.400002,62.000000,63.400002,63.400002,50
2023-08-24,63.000000,63.000000,63.000000,63.000000,63.000000,0
2023-08-25,62.200001,62.200001,62.200001,62.200001,62.200001,0
2023-08-28,64.599998,64.599998,62.000000,62.000000,62.000000,351
2023-08-29,62.000000,62.599998,62.000000,62.599998,62.599998,50
2023-08-30,62.200001,62.200001,62.200001,62.200001,62.200001,0
2023-08-31,62.400002,62.599998,62.400002,62.599998,62.599998,195
2023-09-01,61.599998,61.599998,61.599998,61.599998,61.599998,0
2023-09-04,61.400002,61.400002,61.400002,61.400002,61.400002,85
2023-09-05,60.599998,63.000000,60.599998,63.000000,63.000000,300
2023-09-06,61.599998,61.599998,61.599998,61.599998,61.599998,0
2023-09-07,61.000000,63.400002,61.000000,63.400002,63.400002,50
2023-09-08,61.599998,61.599998,61.599998,61.599998,61.599998,0
2023-09-11,62.000000,64.000000,62.000000,63.000000,63.000000,250
2023-09-12,61.799999,64.599998,61.799999,64.599998,64.599998,160
2023-09-13,63.400002,64.800003,63.400002,64.800003,64.800003,1
2023-09-14,62.599998,65.400002,62.599998,63.799999,63.799999,360
2023-09-15,63.000000,64.000000,63.000000,64.000000,64.000000,65
2023-09-18,62.599998,62.599998,62.599998,62.599998,62.599998,35
2023-09-19,61.599998,61.599998,61.599998,61.599998,61.599998,52
2023-09-20,62.000000,63.799999,62.000000,63.799999,63.799999,100
2023-09-21,62.799999,64.599998,62.799999,64.599998,64.599998,575
2023-09-22,63.799999,64.400002,63.799999,64.000000,64.000000,1441
2023-09-25,64.400002,65.000000,64.400002,65.000000,65.000000,1015
2023-09-26,64.599998,64.599998,64.599998,64.599998,64.599998,700
2023-09-27,64.000000,64.000000,64.000000,64.000000,64.000000,0
2023-09-28,63.599998,64.000000,63.599998,64.000000,64.000000,105
2023-09-29,62.799999,62.799999,62.799999,62.799999,62.799999,0
2023-10-02,62.400002,62.400002,62.400002,62.400002,62.400002,0
2023-10-03,62.200001,66.000000,62.200001,66.000000,66.000000,5
2023-10-04,63.200001,65.800003,63.200001,65.800003,65.800003,47
2023-10-05,63.400002,64.800003,63.400002,64.800003,64.800003,35
2023-10-06,63.000000,65.000000,63.000000,65.000000,65.000000,250
2023-10-09,63.200001,65.000000,63.200001,64.800003,64.800003,197
2023-10-10,64.800003,66.000000,64.800003,65.000000,65.000000,274
2023-10-11,64.800003,64.800003,64.800003,64.800003,64.800003,0
2023-10-12,64.800003,64.800003,64.800003,64.800003,64.800003,0
2023-10-13,64.800003,64.800003,64.800003,64.800003,64.800003,383
2023-10-16,63.799999,63.799999,63.799999,63.799999,63.799999,0
2023-10-17,63.400002,63.400002,63.400002,63.400002,63.400002,0
2023-10-18,63.000000,63.000000,63.000000,63.000000,63.000000,0
2023-10-19,62.400002,64.400002,62.400002,64.400002,64.400002,501
2023-10-20,64.000000,64.199997,64.000000,64.199997,64.199997,825
