date,open,high,low,close,adjClose,volume
2022-10-20,1319.500000,1347.500000,1310.000000,1332.000000,1297.380371,939115
2022-10-21,1314.000000,1330.500000,1302.000000,1320.000000,1285.692139,996400
2022-10-24,1338.500000,1348.500000,1313.907959,1331.500000,1296.893311,1014926
2022-10-25,1333.500000,1362.500000,1331.000000,1355.500000,1320.269531,893801
2022-10-26,1351.000000,1379.500000,1348.000000,1370.500000,1334.879639,802891
2022-10-27,1361.500000,1375.500000,1350.000000,1368.500000,1332.931641,1205033
2022-10-28,1330.000000,1348.000000,1327.000000,1333.500000,1298.841309,998138
2022-10-31,1340.500000,1351.500000,1333.000000,1349.500000,1314.425537,2048690
2022-11-01,1359.000000,1385.000000,1359.000000,1380.500000,1344.619751,900918
2022-11-02,1382.500000,1394.500000,1366.000000,1379.000000,1343.158813,1729250
2022-11-03,1366.500000,1387.000000,1352.500000,1381.500000,1345.593750,930525
2022-11-04,1393.500000,1431.500000,1381.000000,1423.500000,1386.502197,920579
2022-11-07,1410.500000,1439.000000,1408.000000,1428.500000,1391.372192,2403237
2022-11-08,1486.500000,1525.000000,1454.500000,1458.000000,1420.105469,1708138
2022-11-09,1466.500000,1521.000000,1465.159058,1509.000000,1469.780029,1424919
2022-11-10,1500.000000,1554.000000,1488.000000,1537.500000,1497.539307,1344151
2022-11-11,1547.500000,1565.000000,1528.500000,1556.000000,1515.558350,1330731
2022-11-14,1562.500000,1571.000000,1543.500000,1562.000000,1521.402344,1238816
2022-11-15,1557.500000,1570.500000,1550.500000,1556.000000,1515.558350,1244426
2022-11-16,1559.500000,1562.000000,1520.000000,1528.500000,1488.773071,1216010
2022-11-17,1535.500000,1540.500000,1509.000000,1522.000000,1482.442017,1327472
2022-11-18,1534.000000,1539.500000,1522.000000,1534.000000,1494.130249,1753686
2022-11-21,1526.000000,1526.000000,1493.500000,1505.000000,1465.883911,1041375
2022-11-22,1502.000000,1521.000000,1491.000000,1520.000000,1480.494019,1563368
2022-11-23,1525.000000,1564.500000,1514.500000,1560.000000,1519.454468,1787770
2022-11-24,1561.500000,1597.500000,1560.000000,1583.000000,1541.856567,1262798
2022-11-25,1590.000000,1593.500000,1576.000000,1589.500000,1548.187622,860794
2022-11-28,1583.000000,1588.500000,1566.500000,1575.500000,1534.551514,1126886
2022-11-29,1569.500000,1592.500000,1569.500000,1585.000000,1543.804688,1156242
2022-11-30,1585.500000,1599.000000,1578.500000,1581.000000,1539.908691,2804755
2022-12-01,1605.500000,1614.000000,1582.645020,1587.500000,1546.239746,1448584
2022-12-02,1619.500000,1671.000000,1616.000000,1667.500000,1624.160400,1329180
2022-12-05,1675.000000,1678.500000,1650.000000,1668.500000,1625.134399,1326941
2022-12-06,1670.000000,1678.000000,1655.890991,1669.500000,1626.108398,1166548
2022-12-07,1668.000000,1690.000000,1658.290039,1666.500000,1623.186401,1521247
2022-12-08,1669.500000,1673.000000,1650.000000,1654.500000,1611.498291,1626580
2022-12-09,1650.000000,1658.500000,1624.000000,1639.000000,1596.401123,2805858
2022-12-12,1631.500000,1636.969971,1601.000000,1611.000000,1569.128906,1730479
2022-12-13,1618.500000,1648.500000,1603.000000,1623.500000,1581.303955,1453503
2022-12-14,1624.000000,1630.500000,1615.500000,1629.000000,1586.661011,1768999
2022-12-15,1590.500000,1592.000000,1568.000000,1572.000000,1559.771851,1684019
2022-12-16,1569.500000,1573.000000,1543.500000,1553.000000,1540.919678,3804235
2022-12-19,1559.500000,1574.000000,1553.000000,1562.000000,1549.849609,648643
2022-12-20,1551.000000,1555.000000,1539.500000,1543.000000,1530.997437,2958250
2022-12-21,1550.500000,1576.000000,1549.239014,1576.000000,1563.740723,855455
2022-12-22,1581.500000,1591.500000,1561.500000,1568.500000,1556.299072,676158
2022-12-23,1573.500000,1592.500000,1565.000000,1587.000000,1574.655151,535713
2022-12-28,1588.000000,1598.500000,1585.500000,1588.500000,1576.143555,823720
2022-12-29,1584.000000,1594.000000,1569.000000,1592.500000,1580.112427,582075
2022-12-30,1595.000000,1598.500000,1576.000000,1576.000000,1563.740723,794163
2023-01-03,1614.000000,1632.500000,1601.000000,1627.000000,1614.343994,1113283
2023-01-04,1634.500000,1672.500000,1631.000000,1672.500000,1659.490112,984678
2023-01-05,1680.000000,1763.000000,1680.000000,1744.500000,1730.930054,2026353
2023-01-06,1753.500000,1775.000000,1740.000000,1771.000000,1757.223877,997727
2023-01-09,1771.000000,1774.000000,1744.500000,1750.000000,1736.387207,1052527
2023-01-10,1744.000000,1767.500000,1741.000000,1754.500000,1740.852295,1588126
2023-01-11,1763.500000,1783.000000,1755.000000,1763.500000,1749.782227,2080435
2023-01-12,1774.000000,1805.000000,1763.500000,1801.500000,1787.486694,1509800
2023-01-13,1811.000000,1818.500000,1788.500000,1795.000000,1781.037231,875947
2023-01-16,1811.500000,1836.000000,1805.500000,1828.500000,1814.276611,529561
2023-01-17,1826.000000,1857.000000,1826.000000,1853.500000,1839.082153,1445108
2023-01-18,1851.500000,1856.500000,1831.000000,1831.000000,1816.757202,1217432
2023-01-19,1820.500000,1826.500000,1806.500000,1814.000000,1799.889404,1554848
2023-01-20,1820.000000,1835.000000,1817.500000,1826.500000,1812.292236,1849637
2023-01-23,1857.500000,1869.500000,1841.500000,1869.500000,1854.957764,1599804
2023-01-24,1862.000000,1872.500000,1820.000000,1832.000000,1817.749390,4712167
2023-01-25,1842.000000,1847.500000,1829.819946,1835.000000,1820.726074,2133155
2023-01-26,1841.000000,1850.427002,1827.500000,1847.500000,1833.128784,1804952
2023-01-27,1840.000000,1859.500000,1832.500000,1857.000000,1842.554932,1162650
2023-01-30,1852.500000,1868.500000,1843.500000,1866.000000,1851.484985,933484
2023-01-31,1860.000000,1876.000000,1852.000000,1856.000000,1841.562744,2500050
2023-02-01,1861.500000,1891.000000,1859.500000,1875.000000,1860.414917,1626167
2023-02-02,1875.500000,1948.500000,1875.500000,1948.500000,1933.343140,1063609
2023-02-03,1940.000000,1946.000000,1917.750000,1931.500000,1916.475464,765986
2023-02-06,1922.000000,1941.000000,1912.000000,1936.000000,1920.940430,1342991
2023-02-07,1926.500000,1945.500000,1917.500000,1924.500000,1909.529907,1632105
2023-02-08,1927.000000,1949.000000,1924.000000,1929.000000,1913.994873,693509
2023-02-09,1934.000000,1943.000000,1919.500000,1928.500000,1913.498779,1954043
2023-02-10,1922.000000,1925.500000,1858.000000,1886.000000,1871.329346,1810769
2023-02-13,1888.000000,1908.500000,1882.500000,1904.500000,1889.685425,1098402
2023-02-14,1915.500000,1917.500000,1895.802002,1910.000000,1895.142700,1113511
2023-02-15,1911.000000,1930.000000,1895.500000,1920.500000,1905.561035,1076452
2023-02-16,1926.000000,1946.500000,1919.500000,1935.000000,1919.948242,972175
2023-02-17,1923.000000,1940.000000,1898.500000,1932.500000,1917.467651,884257
2023-02-20,1945.000000,1949.500000,1929.000000,1945.500000,1930.366577,727431
2023-02-21,1941.500000,1974.500000,1936.000000,1969.000000,1953.683716,1828752
2023-02-22,1959.000000,1976.000000,1958.500000,1976.000000,1960.629272,1566140
2023-02-23,1980.000000,1996.500000,1949.500000,1949.500000,1934.335449,2040422
2023-02-24,1956.000000,1960.500000,1931.500000,1946.500000,1931.358765,1485170
2023-02-27,1970.000000,1998.500000,1952.500000,1974.500000,1959.140991,1158180
2023-02-28,1984.500000,2021.000000,1966.000000,2007.000000,1991.388184,1906317
2023-03-01,2016.000000,2037.000000,2008.000000,2015.000000,1999.325928,2466117
2023-03-02,2008.000000,2023.000000,2003.640015,2022.000000,2006.271484,990922
2023-03-03,2017.000000,2046.000000,2013.000000,2033.000000,2017.185913,861766
2023-03-06,2036.000000,2055.000000,2036.000000,2040.000000,2024.131470,730261
2023-03-07,2029.000000,2057.000000,2029.000000,2039.000000,2023.139282,2336260
2023-03-08,2036.000000,2057.000000,2029.000000,2052.000000,2036.038086,504880
2023-03-09,2051.000000,2076.000000,2047.000000,2067.000000,2050.921387,987420
2023-03-10,2055.000000,2056.000000,2010.099976,2017.000000,2001.310303,1173077
2023-03-13,2015.000000,2029.000000,1943.500000,1948.000000,1932.847046,2155809
2023-03-14,1952.500000,1989.500000,1945.000000,1989.500000,1974.024292,1543892
2023-03-15,1984.500000,1991.000000,1891.500000,1900.000000,1885.220459,2682890
2023-03-16,1930.500000,1958.000000,1919.500000,1949.500000,1934.335449,1600776
2023-03-17,1954.500000,1963.000000,1900.000000,1901.500000,1886.708740,2255149
2023-03-20,1893.000000,1937.500000,1854.300049,1931.000000,1915.979370,1167874
2023-03-21,1947.000000,1962.500000,1941.000000,1955.000000,1939.792603,875485
2023-03-22,1949.500000,1969.000000,1946.000000,1965.000000,1949.714844,589551
2023-03-23,1960.000000,1966.000000,1933.000000,1955.000000,1939.792603,1106621
2023-03-24,1944.500000,1946.000000,1904.000000,1918.000000,1903.080444,822240
2023-03-27,1937.000000,1959.500000,1925.000000,1951.500000,1936.319824,845848
2023-03-28,1959.500000,1971.000000,1943.000000,1952.000000,1936.815918,702670
2023-03-29,1927.500000,1943.500000,1895.500000,1943.500000,1928.382080,1861007
2023-03-30,1950.500000,1979.500000,1946.500000,1948.500000,1933.343140,1466513
2023-03-31,1951.000000,1964.000000,1940.000000,1940.000000,1924.909302,1743074
2023-04-03,1938.500000,1954.500000,1934.500000,1934.500000,1919.452148,1403669
2023-04-04,1953.000000,1953.000000,1933.500000,1945.000000,1929.870361,1071856
2023-04-05,1950.000000,1952.500000,1934.500000,1945.000000,1929.870361,1076711
2023-04-06,1947.000000,1961.500000,1944.714966,1961.500000,1946.242065,537183
2023-04-11,1975.500000,1984.000000,1964.000000,1969.500000,1954.179810,2677005
2023-04-12,1971.500000,1978.000000,1963.000000,1964.500000,1949.218750,1028461
2023-04-13,1970.000000,1990.500000,1969.703979,1990.500000,1975.016479,1659513
2023-04-14,1999.500000,2016.000000,1988.000000,2016.000000,2000.318115,1499497
2023-04-17,2014.000000,2040.189941,2014.000000,2034.000000,2018.178101,1121716
2023-04-18,2039.000000,2056.000000,2032.000000,2053.000000,2037.030273,1049604
2023-04-19,2049.000000,2064.000000,2045.000000,2045.000000,2029.092529,1052922
2023-04-20,2040.000000,2050.000000,2025.400024,2040.000000,2024.131470,1024061
2023-04-21,2040.000000,2055.000000,2015.000000,2046.000000,2030.084717,978327
2023-04-24,2048.000000,2076.000000,2042.949951,2070.000000,2053.898193,1494651
2023-04-25,2001.000000,2028.000000,1924.500000,1984.000000,1968.567017,3119398
2023-04-26,1978.000000,1978.995972,1877.250000,1948.000000,1932.847046,1985453
2023-04-27,1950.000000,1963.000000,1935.000000,1936.500000,1921.436523,1136866
2023-04-28,1951.500000,1957.500000,1917.500000,1956.000000,1940.784912,1389974
2023-05-02,1955.000000,1981.500000,1940.500000,1956.000000,1940.784912,900517
2023-05-03,1954.500000,1978.000000,1918.000000,1925.500000,1910.522095,1400686
2023-05-04,1909.500000,1937.500000,1899.000000,1907.000000,1892.166016,1189827
2023-05-05,1901.000000,1925.000000,1900.000000,1923.000000,1908.041504,627662
2023-05-09,1926.000000,1938.000000,1920.000000,1925.500000,1910.522095,643895
2023-05-10,1928.000000,1931.500000,1909.500000,1917.500000,1902.584351,706061
2023-05-11,1917.000000,1934.000000,1888.500000,1908.000000,1893.158203,889232
2023-05-12,1921.000000,1927.000000,1903.500000,1915.500000,1900.599854,777787
2023-05-15,1914.000000,1927.000000,1896.883057,1905.500000,1890.677734,470758
2023-05-16,1909.500000,1937.000000,1896.500000,1903.500000,1888.693237,1082625
2023-05-17,1892.500000,1900.000000,1879.500000,1884.500000,1869.841064,1371364
2023-05-18,1896.000000,1907.500000,1888.000000,1905.500000,1890.677734,759936
2023-05-19,1908.500000,1913.500000,1895.000000,1895.000000,1880.259399,736472
2023-05-22,1905.000000,1923.000000,1898.000000,1899.500000,1884.724365,497917
2023-05-23,1901.500000,1903.500000,1868.500000,1868.500000,1853.965454,684732
2023-05-24,1868.500000,1871.500000,1844.500000,1849.000000,1834.617188,1157966
2023-05-25,1852.000000,1856.500000,1836.500000,1837.500000,1823.206665,1361298
2023-05-26,1842.000000,1868.500000,1827.000000,1861.000000,1846.523804,679400
2023-05-30,1856.000000,1861.000000,1830.500000,1830.500000,1816.261108,2716129
2023-05-31,1815.000000,1852.500000,1804.500000,1825.500000,1811.299927,2343617
2023-06-01,1819.000000,1837.000000,1815.500000,1827.500000,1827.500000,900182
2023-06-02,1838.500000,1871.500000,1835.021973,1869.500000,1869.500000,764797
2023-06-05,1874.500000,1878.250000,1842.000000,1842.000000,1842.000000,1460144
2023-06-06,1834.500000,1849.500000,1824.500000,1840.000000,1840.000000,718492
2023-06-07,1840.000000,1919.000000,1836.500000,1896.500000,1896.500000,1011656
2023-06-08,1892.500000,1896.500000,1869.500000,1875.500000,1875.500000,1364946
2023-06-09,1876.500000,1881.000000,1844.609985,1859.500000,1859.500000,779570
2023-06-12,1866.500000,1879.500000,1860.500000,1875.000000,1875.000000,622874
2023-06-13,1883.000000,1883.000000,1849.500000,1869.000000,1869.000000,657753
2023-06-14,1865.000000,1879.500000,1862.000000,1879.500000,1879.500000,974057
2023-06-15,1891.000000,1914.500000,1886.500000,1898.500000,1898.500000,869202
2023-06-16,1913.000000,1927.000000,1905.439941,1925.500000,1925.500000,2421172
2023-06-19,1915.000000,2013.000000,1909.500000,1945.500000,1945.500000,1650923
2023-06-20,1935.500000,1957.500000,1930.500000,1952.500000,1952.500000,852958
2023-06-21,1937.000000,1961.125000,1931.500000,1959.500000,1959.500000,738036
2023-06-22,1936.500000,1959.500000,1930.000000,1936.500000,1936.500000,692746
2023-06-23,1928.000000,1959.500000,1924.125000,1953.000000,1953.000000,863946
2023-06-26,1944.000000,1968.000000,1921.500000,1937.000000,1937.000000,2006977
2023-06-27,1959.000000,1959.000000,1935.000000,1950.500000,1950.500000,400044
2023-06-28,1958.500000,1984.000000,1955.000000,1973.500000,1973.500000,1231316
2023-06-29,1974.500000,1996.500000,1969.750000,1983.500000,1983.500000,791645
2023-06-30,1975.000000,1997.000000,1965.000000,1991.000000,1991.000000,854784
2023-07-03,1995.500000,2018.000000,1992.500000,2018.000000,2018.000000,1425665
2023-07-04,2013.000000,2031.000000,1999.500000,2017.000000,2017.000000,1858040
2023-07-05,2025.000000,2025.000000,1998.500000,2006.000000,2006.000000,871732
2023-07-06,1993.500000,1994.500000,1963.000000,1973.500000,1973.500000,1555344
2023-07-07,1964.000000,1991.500000,1955.500000,1991.500000,1991.500000,604312
2023-07-10,1984.000000,2015.000000,1969.500000,2010.000000,2010.000000,649446
2023-07-11,2010.000000,2050.000000,2010.000000,2050.000000,2050.000000,881542
2023-07-12,2049.000000,2083.000000,2048.000000,2066.000000,2066.000000,894134
2023-07-13,2067.000000,2070.000000,2044.000000,2051.000000,2051.000000,954747
2023-07-14,2042.000000,2063.520020,2042.000000,2055.000000,2055.000000,671995
2023-07-17,2045.000000,2069.559082,2040.000000,2067.000000,2067.000000,644028
2023-07-18,2059.000000,2106.000000,2059.000000,2103.000000,2103.000000,601291
2023-07-19,2116.000000,2139.000000,2097.000000,2103.000000,2103.000000,1729920
2023-07-20,2100.000000,2124.398926,2094.199951,2114.000000,2114.000000,1030254
2023-07-21,2117.000000,2121.000000,2105.000000,2108.000000,2108.000000,733166
2023-07-24,2099.000000,2113.000000,2088.000000,2091.000000,2091.000000,1366403
2023-07-25,2096.000000,2103.000000,2037.000000,2038.000000,2038.000000,1449353
2023-07-26,2036.000000,2066.000000,2024.000000,2066.000000,2066.000000,883395
2023-07-27,2075.000000,2092.000000,2065.000000,2085.000000,2085.000000,1306460
2023-07-28,2076.000000,2085.000000,2060.000000,2075.000000,2075.000000,1076968
2023-07-31,2067.000000,2078.000000,2048.000000,2050.000000,2050.000000,1058611
2023-08-01,2039.000000,2047.000000,2020.000000,2030.000000,2030.000000,1397033
2023-08-02,2009.000000,2022.000000,1996.000000,2006.000000,2006.000000,953380
2023-08-03,1995.000000,2001.000000,1972.000000,1993.000000,1993.000000,704390
2023-08-04,1998.000000,2010.000000,1986.000000,2010.000000,2010.000000,731624
2023-08-07,1999.000000,2008.000000,1992.500000,2001.000000,2001.000000,484294
2023-08-08,1979.500000,1996.000000,1971.000000,1976.500000,1976.500000,966359
2023-08-09,1995.000000,1997.500000,1981.000000,1985.500000,1985.500000,925122
2023-08-10,1998.000000,2006.000000,1988.689941,2005.000000,2005.000000,559383
2023-08-11,1995.500000,1995.500000,1972.500000,1972.500000,1972.500000,484610
2023-08-14,1975.500000,1984.099976,1970.500000,1982.000000,1982.000000,678387
2023-08-15,1983.000000,2006.000000,1957.500000,1967.500000,1967.500000,626992
2023-08-16,1960.500000,1998.000000,1957.000000,1991.000000,1991.000000,781189
2023-08-17,1975.500000,1991.000000,1966.000000,1966.000000,1966.000000,785897
2023-08-18,1950.000000,1964.749023,1933.000000,1960.000000,1960.000000,609949
2023-08-21,1960.000000,1977.729980,1948.500000,1955.000000,1955.000000,671671
2023-08-22,1961.000000,1961.500000,1931.500000,1937.000000,1937.000000,995445
2023-08-23,1938.500000,1943.500000,1920.500000,1940.000000,1940.000000,507392
2023-08-24,1953.500000,1962.000000,1938.000000,1943.000000,1943.000000,436872
2023-08-25,1945.000000,1971.000000,1943.900024,1953.000000,1953.000000,578056
2023-08-29,1966.500000,2001.000000,1966.150024,1997.000000,1997.000000,976608
2023-08-30,1999.500000,2006.000000,1970.000000,1992.000000,1992.000000,421256
2023-08-31,1992.500000,2004.000000,1982.000000,1992.500000,1992.500000,1909609
2023-09-01,1997.500000,2003.000000,1984.000000,1985.000000,1985.000000,623090
2023-09-04,1993.000000,2003.000000,1985.239014,1989.500000,1989.500000,447949
2023-09-05,1977.000000,2010.000000,1969.500000,1994.000000,1994.000000,994777
2023-09-06,1979.500000,1986.000000,1955.000000,1957.500000,1957.500000,735656
2023-09-07,1948.500000,1989.500000,1948.500000,1967.500000,1967.500000,665566
